Actual,Predicted
46758.29,46517.212905696426
66164.85,68439.40579242966
68377.96,66881.82872609228
89783.86,88774.82348910745
7643.76,9694.362703885214
48870.34,48433.181692096216
84326.67,83456.53879156057
63049.51,61314.980371951846
113664.99,113215.91478006603
81189.0,82646.80231162041
1968.88,408.9221285724634
105236.48,105605.13221220877
43960.28,47009.38633708368
50185.48,50592.20270445277
11219.87,10540.958696931557
22503.6,22541.886208679316
72355.0,72145.6903649675
39037.79,38418.078251227365
50338.72,51977.88656751587
7205.34,5562.196541564794
1703.1,-1636.404616322201
79623.64,76823.13894887958
41041.61,41919.126643429976
106200.0,108936.49332054127
167661.71,162247.1084048981
172714.12,172333.73988225267
68136.85,70949.12809132443
74098.36,77413.36812632551
77517.04,79010.13592039114
148430.21,146782.81105207367
130464.9,130930.38996516509
116781.86,116244.93142224928
51869.88,51124.96697716929
59235.67,58373.79321386672
58131.76,57364.77965451375
44740.9,47652.065353196085
70232.18,73367.2914621253
162441.03,157274.42656141307
66257.11,65052.53705793965
82567.29,80396.88910645328
60417.36,64099.0308164013
106870.9,108349.25503784495
53948.14,54739.50068861291
10039.71,9215.576723287377
110948.01,112189.77499218719
16060.2,15080.983774601955
66565.95,65806.99623577825
55412.19,58487.10498207647
8514.93,5513.93951713304
52945.0,56684.3590530802
77032.2,76274.13884385665
36386.49,38063.944380520945
74462.07,74907.57238028807
65677.74,70434.14440742719
91117.52,88186.24789290426
73050.23,74488.00365282106
5562.64,3965.6043545022185
26126.8,24032.836278577437
62982.71,66738.69728294497
116908.14,113880.40271888772
619.02,-501.0208564035929
88733.99,86390.81516312939
123290.7,119438.62244836912
67977.58,69110.06636205768
63358.74,67468.15036908841
56525.0,60232.51204860539
3664.17,208.40262746634107
13942.95,11310.976632705875
79955.42,80135.38713659575
29675.84,28743.896960081234
72623.49,68460.48325881324
55362.43,53458.68676215375
38851.8,40127.76373944466
81486.08,82395.9258466337
14614.99,13917.654534667556
91254.5,88853.63161009227
56320.37,54125.95621606688
108292.3,110986.43645837554
51513.97,48468.98311575695
75000.91,72472.45195124236
7566.46,7850.3499658182045
11174.15,7874.104616713434
70845.77,73519.4455480897
113587.17,117096.73276036282
48965.16,51277.23758470757
7938.63,8645.168908717176
122188.26,123689.29231658368
60102.07,61199.46754728619
62781.02,63972.54175714775
90914.05,89884.08378034757
66393.88,66360.18433598366
93455.84,91569.35540828545
47592.31,48634.1453844231
115783.71,115819.19275065657
142055.8,141532.46457764722
70768.58,68460.05383603921
5077.7,3857.788020492466
85534.0,88908.3786976213
78916.55,82780.03621540914
56138.7,56637.136668790285
18424.0,16244.515920759986
79567.2,79714.67334199954
54865.45,57068.07080420309
112255.0,114310.4803861471
102628.37,105420.77487280637
55269.02,56942.11485987939
58851.3,62438.94667724251
53385.44,51846.52452903011
104183.37,104148.84466055792
10233.94,9405.540071992444
4886.56,3289.5310432253173
46183.6,50850.73736686552
40924.13,41335.097573053295
69590.08,67093.42416815896
73312.45,75386.05553408741
16517.78,17681.487459642427
5563.09,4762.871018534068
50228.78,48668.03473081389
71559.32,69424.06159406985
82138.02,85079.25531036069
13797.88,10145.227346764266
10903.51,11227.334008821716
80080.41,77678.97436069796
51137.01,51547.23224920591
19918.83,18826.24055305565
74116.64,73148.87349661069
15962.85,14986.469760143831
850.81,527.4319993979661
63538.41,61244.95052337208
58339.34,62106.791945048164
63214.33,65649.60331080438
77517.65,76755.2351245985
115314.51,115747.90463678112
23224.59,26284.820111984718
71748.5,75392.97995484862
67563.91,68446.9028322893
75005.65,72477.75365007058
139199.51,139281.30953587592
1881.15,-1118.534151362117
83916.69,81846.58857163048
139829.78,141677.8905291097
73669.97,76748.5380481209
1488.34,-1611.3991886088625
54801.84,56568.71854432475
91154.03,92380.71623988709
3415.25,3468.290086566769
18804.65,16897.997330848048
8748.1,8417.791936256683
14399.43,11299.174620727623
69763.05,74417.58912649943
5356.47,3751.458670675551
73132.76,75316.94109631672
58617.37,60485.06879031836
75692.0,73147.58196724925
75232.71,78832.08751113272
75894.18,74601.80883501808
60475.18,59118.03770051918
33487.52,31139.773418040222
65544.28,66575.81175032617
3930.74,1150.4301436710666
112305.19,110002.35855052146
82938.0,83876.66552098349
1878.34,1555.665671724244
78524.0,77707.65932626191
57944.23,56896.41279373739
56861.01,60634.33646412129
27487.0,26661.923367780553
57830.71,60488.561786252554
65827.57,65925.72086771087
5342.39,3814.2743800727767
41711.14,41201.45401864396
1196.0,-2222.0146874169295
23647.45,23995.224705369554
83315.82,81421.86461539131
114139.26,111026.70944573297
26.38,339.28506653471413
15994.9,15688.566384837504
56194.29,54387.95243183706
55348.42,53731.35134166461
71265.52,74904.01410963795
65679.01,65540.31808108391
124759.69,119476.55054654632
8403.63,6456.458442761264
97475.5,96319.37744611182
1739.53,2478.631111647679
17380.3,15462.489533005784
51717.46,50719.69594788461
74733.02,72211.10425452775
139889.04,139253.59888790082
104045.97,107454.75522564436
50298.51,48835.68800959033
13340.38,11563.284964162369
48961.7,49011.21746580323
87691.01,88550.83996294292
12111.03,12449.126399136214
3319.88,2435.7875023123124
82907.42,83845.86688809707
2581.4,-875.0226711780342
122487.86,124686.63948127013
2145.28,2491.7909497868895
5573.88,2416.1066950992317
53973.63,55001.50065711778
1487.81,45.557396643773245
48239.59,45759.099324983195
62618.65,63764.5055755004
112845.81,113085.28620215971
75317.59,74534.17546317536
29616.97,31635.742076473958
14170.97,13859.491199125274
106664.71,108418.56328939702
6984.15,6223.710851312288
28780.55,28341.816905822932
8050.72,7313.427643571704
23508.97,23709.098180110384
10087.19,10775.479105696257
46658.93,48710.57512401694
130381.72,126155.3114013349
2067.5,-949.3846593042254
37625.67,41064.80766255634
6701.25,3463.552776354016
73625.41,71128.02155459391
27467.48,30271.106724556495
90371.01,90162.00088936009
8177.39,8513.915879671767
9965.52,8284.03793157298
88522.69,86205.73410937599
122885.88,123997.99196230061
2343.6,3880.8727290600436
77180.0,74596.2406104843
8212.69,7428.49341046084
2191.73,870.9115072085551
22073.07,22757.650579796158
71231.76,71567.82485150191
102491.88,102422.80611500712
89714.65,90984.87872745174
75424.89,78523.66393338658
18569.28,16669.1559528926
67261.09,69411.38436105404
88747.0,87826.48224453532
31491.6,29152.164847732332
115208.65,115305.62205002736
127510.02,123527.33852286112
86230.1,83891.50287977824
38586.62,37818.040485090794
54458.0,53969.499440745014
56998.79,56844.02143379578
151730.08,148617.02621874312
64249.27,66030.95082628622
117817.74,113541.13645795849
185171.06,178637.27275651266
574.6,-90.17870059466804
44060.13,42203.5782399112
60.79,-3112.195256400155
108830.63,109731.157844031
156347.9,153511.63944487926
11981.01,9506.622395192957
56062.95,54722.14213237238
138536.03,136008.51780500932
5411.25,3792.5453153175113
47380.76,49041.66586383975
64226.0,59027.271398277
43908.72,42593.318157595495
3018.6,246.72942063969094
74592.0,72072.61061209896
140031.64,135642.05327239865
68285.04,63159.093887403564
99802.01,96928.67283948592
87619.03,84776.43984223258
35725.39,32967.57743339014
84569.88,80775.924342279
76092.45,79288.02020675137
95081.22,93847.81493942015
54998.74,59204.759145708784
50036.35,50012.99211169139
75073.02,76264.50798912856
12369.84,11990.947482691729
42001.69,42737.314497706255
32439.01,36239.965273205395
23736.06,21993.48412675489
64755.08,65169.98746401705
68333.21,66492.4596840318
60784.91,64474.516265281825
2472.0,1052.9097730157082
4933.5,4218.34046034827
2010.15,449.8054875347807
57804.39,59549.707725503176
84894.34,85908.49173374547
73816.02,75941.03477208412
31321.64,31681.135270413237
114412.95,111940.21855345965
85216.47,85141.78048651134
95743.09,95974.19011380695
18814.45,17424.56797111855
15775.28,16239.253156502302
3321.9,2760.3806367234865
19198.69,16666.98339687148
4350.68,3471.606248303331
38506.49,37372.01099616535
35634.9,34043.551376733114
6585.18,6941.378219538266
1882.2,-1416.483474771936
14685.84,13255.011314029281
53275.12,53626.755040384814
100772.8,99275.29299397713
26436.13,25659.32846570333
119538.83,118675.3646461278
52782.28,56296.203149821406
13903.64,16924.37355702735
80524.98,78402.62659880683
84659.0,83751.79611402348
31773.33,30893.894503373805
59502.54,59296.11788867956
109660.54,106209.35997981217
81348.19,79138.37489056465
91969.72,91974.8608627712
105537.11,106035.7376760229
51610.3,53613.46665434365
169217.86,168861.844723469
171782.75,170711.13385141233
67011.07,64646.86283293013
7327.28,6094.544652681034
1818.26,260.1701402435574
71986.67,75650.8071475283
51457.08,49410.721979778245
40988.18,43587.1851880208
72312.73,75420.72519925097
50401.84,48923.20356191051
13254.38,12027.06299301063
18956.34,17045.244650173874
14052.0,15013.092785736808
0.0,46493.86897068005
69293.95,70160.60718361381
40993.81,39232.9259779173
70204.69,73343.96405259831
276.9,599.5161598715495
176901.57,176046.78126704326
55026.01,56155.775761808305
341.25,-189.6944196520999
50168.19,53016.008561156326
7903.33,7675.060949695493
61425.06,62847.14052344319
2497.48,3251.948694518156
20806.95,21712.832893645427
32997.58,33664.98539817218
57305.45,55521.0547288292
61378.03,64992.31179431209
19863.42,16569.515882039595
127234.0,123707.09746340715
53356.49,54108.57966265666
22770.99,23780.613024452403
50614.88,53028.687376785725
162953.5,160484.24600147107
57.16,628.3297528132462
75762.12,74718.56841686425
51793.19,51261.70544728026
89127.05,88133.10886217421
32008.52,29633.792012541035
8574.06,8509.64641470478
64021.16,63117.47449259161
74324.84,74072.78956135131
23757.5,22014.735796378
3982.57,4874.616224519115
54876.64,51036.64414724832
34.88,-3403.215462354805
17625.2,17047.036858191423
61532.94,65624.08113344718
109459.53,109793.84693104049
103549.23,107081.97460939319
4165.87,5219.960758484871
83313.78,86241.94771487423
75112.32,70732.80606208215
2525.48,1320.4474334116894
55749.79,54814.62780295021
105992.13,104278.9705947595
62438.02,65100.02483685942
143692.14,142656.0766346297
68012.45,67431.50343605621
93006.67,95700.84231044489
953.44,1863.9629939948209
5925.33,5077.010961882428
79097.42,79261.877431348
7165.25,4442.701374408665
36197.02,36878.53365438747
6133.87,2621.480461744315
63982.63,64487.51990872892
15897.28,12192.427507152948
32595.16,31603.196564430542
66690.39,64876.03209298685
71875.03,75573.18370508884
71952.81,72768.32390855081
39265.07,42444.542916727245
6105.63,6953.492962358687
66038.85,68105.49994475854
76153.02,77639.63544921245
37865.54,36745.914675038126
22002.98,21312.574900421583
93420.01,94163.61432287004
62248.88,59821.31614505178
62474.58,62762.72969171137
173249.81,168369.27017689298
56861.7,57097.26170881349
100781.63,101812.49873231666
101116.38,98971.26160390914
65444.7,66132.10018582498
44091.25,48406.719649429375
99521.4,96359.9298926219
79235.12,78961.0946028316
18471.21,19249.83397918957
64721.01,68449.24133068262
95877.04,97082.01349973006
28823.12,27230.250061386076
118781.64,114405.91443757962
104250.51,104725.0308312
84302.6,82089.54886608144
61094.02,59966.875346192995
62608.7,59378.49767687448
72348.32,72252.86910785527
61364.85,60185.82289346644
35008.51,34624.26132740165
278.85,693.5860720165874
95203.02,92168.41595809281
3120.0,3473.0951390847404
27610.55,26624.731502861745
105956.0,105495.25237905426
93837.08,90835.7063871672
55667.02,58521.34272486267
3596.78,2010.2817187412802
80579.45,78237.21228957186
59002.8,62759.72960989716
93428.11,94015.15005716942
56298.97,59950.591641483006
167640.6,162226.35075276194
65581.4,64851.873414458314
86750.48,88922.46531852448
110884.52,106745.49820480769
8864.24,7182.164365727498
104244.77,106595.66469519582
12287.74,9095.59006780853
10593.27,7011.794256727
62983.45,61971.0632649116
75681.05,77190.57480110905
78952.09,81965.73711733287
132242.5,128111.3477986825
62268.49,65988.74824215125
53726.05,52766.368111239004
106502.79,102151.98539061265
94694.62,95379.81944020209
83928.61,83028.82284695948
56587.09,58059.54843333684
57793.24,62425.441170606384
5403.29,2087.7954404392294
52464.66,56203.72391382902
4001.74,852.1704005526335
106719.82,108762.7826265561
83485.93,81068.66175093973
107926.15,110139.47825200476
25353.8,25773.031459355207
50154.83,54341.63744251309
13637.82,14202.274586993379
5395.54,2851.500310028401
54623.73,53295.030775841085
34511.7,34336.96344081511
102834.51,103349.6076575144
93464.01,92833.83886952637
3166.9,3522.8697711087516
8442.71,7934.19500072275
70171.34,69760.22464795396
42763.58,41627.372210568916
117016.63,113087.75777584838
139424.47,140655.7716477469
84568.61,87466.11783683076
73789.24,78505.90993157338
59678.97,61791.16675800354
6308.0,5563.543302645492
71836.42,72684.22049665527
139889.01,139252.8276140926
107368.57,102394.95874978308
135808.29,132111.3085311979
16268.85,14915.446479049526
59973.41,61609.726240679745
77518.46,76515.1858701114
128875.62,126730.03506786986
52849.01,50772.390089671164
118989.65,115775.2250674296
64526.14,63836.765986048274
31644.5,34571.58341194529
50929.0,48034.034610764356
98666.0,101203.84954050787
61258.75,64557.834374125654
33085.26,31716.611941220668
16484.46,15932.813402139778
18594.0,16521.658001762975
56440.3,60642.79504153382
94102.95,92862.6159488837
13594.38,12184.14826894083
139857.07,138255.37873971692
71644.33,71056.72546466085
1963.36,2313.6273055668935
62517.42,62465.78128992052
142720.29,138240.57919901476
92843.33,91744.00399707933
66392.9,67995.00076990172
1136.12,-2046.7485972121722
2597.5,1031.8547201235488
73899.46,76068.1966495445
66606.98,68541.02053838695
80302.56,77603.10786823904
5801.63,2471.9452056754526
5295.46,5111.97461227217
19404.67,20742.96477509979
42526.4,39347.374171046176
64837.86,68034.89185007318
72773.48,73812.4569247197
24653.03,22823.65828587534
105489.0,102159.45946098989
97333.0,96159.74964347557
58386.24,57761.1828966813
92416.16,95657.46208186424
71434.9,67637.32751980714
98813.05,98078.53545959783
121298.23,120099.19990599493
48686.43,50865.54860711984
3402.18,3259.2526069644955
7364.29,3843.659074727766
44791.34,42198.32351295623
69535.51,67125.96505918415
150.0,-1400.433723047805
116068.5,116221.42212190517
4318.46,852.968264783296
13992.65,12869.15471901311
144803.55,145890.16166447778
71842.65,73158.11164525653
49061.91,48333.31722815601
49532.43,48981.176722566335
16183.46,14190.319788653149
177920.0,175608.29756377224
63205.62,63976.453394576565
82924.07,81887.7068424364
9064.34,8993.296071247394
57763.67,55951.391363656774
21936.01,20364.819134109646
82253.18,84317.46439537079
68099.24,68136.95783727131
1982.16,-1256.3940714376004
130123.45,125305.6582338868
68454.02,67792.74534496115
65921.46,64619.01099552183
52091.39,51269.856475299675
5202.64,4481.980329391765
53115.45,51826.212548716445
136489.49,135628.50739127788
120937.01,117153.06362287037
104632.37,103163.20838571983
88312.18,92439.86411171139
2775.5,1207.8512543255638
50124.88,52300.954906084575
16067.61,17231.0911815363
4861.36,5292.898846916425
59283.8,57083.54989097749
2319.24,1946.3968640611274
15154.71,15769.363978764617
67478.28,70278.20968898151
2838.78,3416.4501866952633
89075.0,88082.30139385242
51285.46,54354.2340845008
18858.35,19071.634402427895
58027.74,56381.014701731976
70466.28,69022.22183829627
120133.3,118473.4674888666
359.08,1168.912052414351
65492.89,68828.50180980563
61538.74,59714.4140395429
36140.92,36936.19786657678
9591.14,10993.46040386449
77225.53,78178.54661081376
13590.0,12278.97071926557
108561.0,107089.4786284357
9438.03,5879.545200640299
39200.53,42321.45020597134
15384.12,14946.33791353953
1036.0,-514.4738150475023
40722.29,40620.008655020116
13895.33,10240.478409097712
105703.05,105415.6200388667
45587.92,47017.7837932723
19588.65,19938.192061849113
13443.73,12105.829167809607
124262.09,124159.79339019599
14276.7,11530.612669058493
76954.94,73690.22510987619
106366.25,106336.1585236891
69578.75,69967.17347814517
71455.97,69929.98648690697
63107.27,61124.29035743682
98435.63,95270.37158585901
71092.37,68646.94114549982
141.93,534.2823373000429
61837.58,64921.90420958176
137942.99,135229.9105474711
89234.33,88327.8033248755
53265.31,54061.67778279177
11755.7,12339.107973789905
63311.83,64822.50158352489
73354.44,71405.40371471959
140603.04,132842.1107163974
53984.36,54867.29202510931
63181.04,67741.72268377164
59974.22,61620.50219604862
3324.81,3689.8337458584574
79724.5,82737.98273133449
1763.66,1499.4392495275315
45586.28,50257.09548487533
99520.42,99274.82744895358
67026.42,69071.62861154416
96126.17,94974.28586990677
7378.0,5732.045852583928
86110.19,86277.86812891268
111712.53,110143.41301957349
96584.39,99182.7367094023
58543.5,62288.32008959631
102544.07,104927.74868949411
44006.64,43711.75373230334
164352.63,159120.406153573
19424.2,18438.72168073181
70001.62,69853.38286818648
51381.29,49879.91243379319
181301.04,179278.86127913732
84764.57,85628.0868987368
70158.16,68048.49111922138
958.21,-88.29009688904625
90357.42,88263.4338435372
180929.94,179507.06877937302
90516.0,89166.38796298568
78524.03,77708.33229126397
16435.47,13569.623676660427
3834.21,3857.6602551269825
91656.58,89315.1795510732
94020.93,94746.64613083268
70561.34,74348.52364457761
76904.04,80500.5044980308
86012.13,85900.60705890096
48927.57,48287.206135966546
120601.38,122018.74209718466
56386.79,52629.51346913966
6459.46,3326.6533514497205
59401.55,63203.932259291934
66707.19,63927.881618159896
2131.81,48950.23429624735
5548.93,3940.499614321845
84536.56,88134.17071201645
4354.27,6242.621525157025
65331.18,67375.8998905408
6850.5,5725.872337028057
47296.76,50580.31076465179
68121.55,69223.27034283648
117018.12,119404.93392082512
183111.96,177640.1923524317
21291.36,24362.583896979922
64595.53,65721.51116413977
99770.52,100352.68595123748
54066.35,57553.25415834012
6942.0,4770.550679496984
1435.44,-1530.6048895846034
52592.08,57318.748874018034
2094.3,-1351.6529819567004
1912.27,-1185.7577010771565
9512.87,10233.983246179436
16006.8,14178.674241990811
66234.61,70153.66006495807
71250.98,71055.09231822069
65581.53,69308.97097243836
133922.19,132210.49431433133
63495.1,64073.30036252249
11426.12,12133.278456679924
122836.41,123759.66433818845
62.97,44851.76218970315
32418.5,32791.944147881535
38596.17,39846.78012603299
114249.0,113871.94893193275
50011.6,50616.45595215917
4064.25,602.398126854263
68796.02,71124.94977473497
57040.55,61571.2567939123
12827.1,11978.952796238038
1037.87,650.1621912597766
107558.0,106080.10591786353
107648.34,108212.74018097155
121718.83,121694.15289502189
23757.5,22015.528551818876
74389.47,72945.19656213043
653.33,112.95032378042379
68099.9,66059.67538148441
3433.68,3045.0627229078527
595.71,471.97356656795455
80668.25,82074.70538639819
11295.28,8888.835187908931
1210.47,899.6762221603713
8951.45,9643.473884280545
62574.81,60704.50702197309
65448.0,66514.50374582445
29977.74,32437.182282925776
43195.51,47146.81773168339
35534.53,35064.509861811195
104693.61,107394.64705666789
125264.85,119895.22067433492
15717.39,14410.967475784899
56921.28,57828.282003926026
2682.94,3177.9649418378394
2038.56,-1083.46873680321
56966.94,58007.24171901502
12195.28,9034.48131435959
8804.41,7147.270125310788
127335.29,127248.49853655083
73175.81,74215.78621707468
85669.46,89085.93399218435
2082.28,1407.2833046803353
97457.16,93819.26116718465
62615.64,62462.87674913797
400.11,1223.9394673712086
22533.43,21407.711816227158
105779.09,104195.43215129142
66314.45,69941.8812262023
7810.37,5672.399143355891
235.25,-2745.572555873914
5184.44,3960.635885319585
64928.88,62591.99842396339
1198.55,1533.0930264423805
3880.8,4015.951686854991
51453.97,55265.174297231366
53325.08,55160.37702682662
9933.0,10287.043198200801
53539.41,51995.77226191906
77536.98,76017.64626434588
58541.69,62227.5081360973
98173.61,100457.434721533
52859.95,55251.64530251117
6476.51,6024.3425059688525
95663.21,96211.36572157178
35420.13,35611.63011002961
111075.55,111366.34378149587
25152.0,23896.1765478339
26452.58,27981.841064850367
71271.33,71317.73551964939
29726.05,31125.969133250277
10654.8,10017.90648429926
90197.42,91885.34833072302
83351.7,82917.07528404242
25783.53,24638.699331479664
9390.24,7721.510270965744
28942.7,28119.086362459322
110888.15,111097.0271452414
86003.05,89341.7642183947
91366.85,92022.82209004559
13816.84,11853.162085904616
61180.6,65919.58131444771
126454.74,125771.65088610283
108295.29,110750.32036767033
70619.02,70800.3277537025
46131.55,50002.81695059403
62141.42,65655.34346865884
13031.56,11278.311474465736
73532.37,75022.8056764352
48661.15,47216.14565065956
28900.61,27525.96462861869
62243.5,57993.55294084167
2015.58,2592.1223738373374
56365.01,54582.59026724871
1204.34,1201.6972190421147
125958.52,127319.69621552766
82220.44,79516.40173904767
3273.18,2583.0020159035266
83376.0,84804.93679768001
12194.6,13181.861179187646
18619.97,18567.07608606144
4176.3,1066.8223599763223
128754.09,129377.7722456792
61912.55,61523.81367863217
80289.22,77629.10856951872
5259.48,1980.679197174024
104687.07,106459.936194977
17997.54,18518.149339011426
21213.53,21440.317377657375
98450.03,97251.86627045758
52717.89,55211.97818720685
113605.54,113747.72684516408
122946.41,120082.0991770299
72189.38,68894.65057488115
33926.81,37351.07093655696
77796.63,78086.1579638032
97734.86,98316.34220153526
73163.45,76695.30737164844
31258.92,30327.26077126015
16965.98,17676.856844339592
52578.71,56383.813314677136
42799.23,44247.07152999971
183111.97,177640.60041088166
98543.53,99796.44343521811
35868.36,34974.258116145334
1804.05,246.17159847826406
108431.18,111086.18568015742
90870.72,93757.98721008842
58749.54,58255.16641439884
9700.91,10405.590446959293
112475.07,112726.14393521985
84253.99,83692.56540201863
84653.38,86803.55427990852
105489.0,102159.95493314046
134761.53,133500.8879491326
17938.9,15750.45861629105
110.5,428.49693932286027
59874.55,59766.53737454523
116492.9,114766.98593519331
49896.09,48422.35640574453
37359.52,36262.32410757523
8639.95,6986.1123536415835
78309.16,81059.27021201048
62170.53,60217.606094859926
122839.1,118291.73008718752
20424.51,17565.028330247827
68472.42,68356.81508025031
134019.1,135761.39616216597
50499.55,53031.66460625784
82240.64,84433.89008448608
74.32,492.623683480022
72558.33,74154.938000447
78694.2,82152.57590682473
29723.06,32037.37948504332
71837.04,74972.13168759145
1776.36,1508.8565290474799
27507.89,30546.81723630116
75526.36,77482.73693940807
61593.79,62784.923305447715
122724.81,125875.78450878937
76905.1,80257.36735628772
2666.81,183.68984570867178
63845.82,64224.04510671246
61796.03,62764.198378853784
56964.55,56264.70819067895
4695.45,3100.7528795474645
121302.56,120106.45551093455
59446.5,62952.74566255899
91936.01,94660.26858666015
7004.32,3522.1990921818215
103373.59,103864.0584134688
49712.04,49577.7388799411
77817.32,80854.76179697747
5136.42,6142.540140115838
99961.0,96786.36273016725
63539.07,65670.54150530361
77745.98,74550.59312599074
71164.21,71005.97468240975
51114.73,52978.4500463578
13435.54,12526.65594584898
49782.92,54143.12657499229
87139.52,86131.36370706421
86811.5,85814.05254873002
8288.35,10133.071388273427
52420.0,55042.53937692871
76441.01,77880.58819465664
50668.91,53848.56531442932
93468.69,91608.27606411322
142091.67,140883.663785132
5450.23,7047.289982201917
43842.95,43495.82269084043
67255.81,67030.03726423116
39822.96,38434.43656847917
23758.57,24759.676493042927
85482.22,86333.07870331756
30624.64,30820.160473695647
87455.05,83996.32825475387
107558.01,106080.26417657748
113435.66,114175.43316231333
34325.03,37485.159877961705
53781.11,55880.56691383046
53615.34,58365.53782298167
100108.64,102803.62684932278
62414.47,62302.53909375924
124823.29,126331.85234170406
59461.84,61550.546485604646
47346.17,46424.062092037755
124854.29,121397.79075771366
71491.3,74836.54190140739
109186.07,105435.57454930503
0.0,46503.233394325434
65871.45,64625.013059531426
19122.8,18602.472090442105
98.1,-246.01642798056855
103197.46,99930.54924341924
58785.35,63354.79750536444
35435.4,35840.83606931646
69776.61,70276.6933047703
47465.67,48206.28094996348
174862.48,169250.44426409516
46446.1,44758.39269438577
55968.14,56959.75997901716
146856.03,145495.06431590725
125400.55,120071.01209040539
13088.03,16422.891249239765
25644.31,23472.179428373027
102070.36,104211.23034332738
47663.01,51272.170816305814
58994.1,57338.950583189595
5493.81,5840.439125965582
62531.95,61790.99910613205
65979.3,63633.743149731294
75967.82,78867.15221363907
141088.97,138941.9412789194
20695.36,20274.469861713813
61761.24,61707.55573681787
35646.19,34945.23389396396
4576.17,3605.8607054014283
90971.57,93636.51920687668
21994.49,21931.000754780594
112050.59,106466.42002718797
88157.28,85824.87127700687
2615.81,-673.0204792579243
172210.51,170180.20461471175
2464.16,2904.435489797477
57257.06,61049.755391730774
103202.63,99017.5806653197
79812.81,83016.42340017817
84904.5,87787.01309471001
13212.07,12745.8083805879
320.62,644.900626340168
91589.49,89093.87343725128
17194.25,17677.651538390142
73801.72,77041.65789625293
16888.1,17566.401831594892
9678.5,8003.521552785496
163098.65,158088.51418144463
71354.0,71880.4707375964
11095.0,7503.512948683281
135962.79,132832.90933484476
82251.53,80224.4497771317
101435.31,103880.2295583467
115335.73,111716.28098047999
56916.51,60716.04375900703
35.86,-629.5444193835283
46493.97,46452.3957462339
5638.14,6090.472416038945
2158.18,1786.0242891263842
66496.85,65970.38840965192
56571.08,57544.72625359607
79653.8,82584.79793096564
63870.93,60242.60798657339
98331.93,93402.84551649762
54276.02,54239.81089351521
64053.6,65131.2732674283
133510.5,133102.41481958888
75547.01,78608.42418025495
51364.62,55134.20810883204
123824.8,120909.8529963416
2796.94,2167.6303431656706
105320.91,106327.76000212975
121318.29,123204.71827580631
88485.82,86324.84136142422
96596.77,94809.01479590256
129618.95,125728.41165315323
47761.06,45799.948487724956
63617.82,65210.27654632576
70117.82,71590.81253058655
1011.0,1345.2026929084168
56293.91,54124.58770728273
78637.18,79818.57501761749
115824.53,113720.90612288623
71637.17,73186.98375930684
78833.2,78349.76746654391
25506.71,23262.57720628263
31173.87,30286.371236859413
16227.45,15651.16561726186
122825.31,119426.78754394692
55910.6,60088.60759199976
1863.87,602.7424654108909
61637.11,62206.83681218615
24844.8,24516.216955921358
23460.62,21887.67720190656
90268.17,90959.1183396879
141024.23,135945.49093489366
15858.5,17174.722929401178
8566.44,6913.600480703346
60055.12,63123.32744160104
24642.55,23915.04050252735
167872.73,164107.1296759959
56173.83,57820.16358516861
59897.81,60991.30497745018
90136.9,91214.6334567512
84121.52,85082.39791672099
134264.51,132699.43060528702
153286.06,147833.52729573747
53439.74,52801.2850945071
81337.73,78507.25994558359
66066.37,63719.70859228859
3005.26,2372.779199880577
56862.28,61409.30933229015
115802.58,115819.86238441433
2921.98,-190.2245391023389
108243.72,110911.25359600465
46116.0,45413.48106258448
66995.0,66348.06199990356
108233.28,110886.37906820039
29333.1,28501.671365306946
17258.33,17751.408195255586
38111.78,36768.17515100172
19655.3,20068.35144049689
25889.89,28499.97981259196
63493.98,65454.90119572716
62536.16,63164.17485757792
26995.05,28046.605645166077
144502.02,141720.23731686102
58673.33,59177.66171367821
44311.1,44397.71972375179
104176.62,100881.5290266512
81168.4,81126.51581177197
57165.9,59285.04292523421
113779.3,109040.17710685515
65716.2,63919.575719422864
30176.8,30708.821957098357
32503.93,31792.829950976655
122829.93,122600.44601104422
51786.59,51511.62817932395
81265.03,82593.67118403497
85130.09,83710.18768504215
65105.36,65993.34542149788
61132.66,59973.60668382696
94603.03,94797.15932127953
105770.29,100565.03338097603
587.67,-2718.67349795864
42470.54,41592.32603006647
126402.51,124311.85462663228
1317.55,2591.0480520614583
43258.64,40118.027561263516
3730.33,4297.76123783434
22531.27,21900.02072550237
106.86,1693.085952336609
126144.74,123618.71878994376
34393.45,34922.478947990065
23777.55,25377.964439342184
70358.5,71379.91872294823
7334.74,7698.235704322862
38598.86,34226.07617816559
38509.65,38551.79345316763
65213.86,68421.48914553993
105736.3,104391.83327321245
86086.09,88951.16229932298
73209.47,75086.33562230258
164352.64,159120.66350671707
72812.05,69473.48304524514
797.6,133.2499791559676
113180.04,112079.17689657543
34494.23,37723.25776523232
66219.58,71152.07435355448
125438.11,122052.79861156722
0.0,46497.13908687368
81187.42,81824.68687503951
10821.89,9327.825215910038
57692.26,56063.476141808
250.0,-414.24008485279046
13666.76,13112.356459706214
54194.8,52097.364862540126
14459.18,12783.36555181347
64648.78,63404.736491025025
95533.52,98865.52082702148
55558.14,56059.62936057472
59744.98,60377.30886461832
126734.8,125340.07685173886
58055.35,56388.968812700565
8864.92,5398.497588748418
11367.0,12418.83522909847
114240.95,108286.65870884579
21397.7,19844.209676288978
798.75,-750.8189750193706
84175.04,87095.54788047005
66153.7,68533.93146226216
